#,Name,ClipType,Media In,Media Out,Media Duration,Away Team,NHL Period,Player Participation,GameClockIn,Home Team,ScoutedPlayer,NonScoutedPlayer,Shot Location,Strength,Chance?,Successful?,PKZC Origin,OddManRush,Shot Type,Media Offset,Source Clip Name,Penalty,Penalty Call,Source Index,Play ID,TagAndDistribute00,TagAndDistribute01,TagAndDistribute02,TagAndDistribute03,TagAndDistribute04,TagAndDistribute05,TagAndDistribute06,TagAndDistribute07,TagAndDistribute08,TagAndDistribute09,TagAndDistribute10,TagAndDistribute11,TagAndDistribute12,TagAndDistribute13,TagAndDistribute14,TagAndDistribute15,TagAndDistribute16,TagAndDistribute17,TagAndDistribute18,TagAndDistribute19,Unique Instance ID,cBlank,cBreakouts,cClockSort,cCorsiFor,cCWins,cDumps,cEntryWins,cFOWins,cGameClockSort,cGoals,cPlays,cPossessions,cSaves,cSOGs,cStrength,cWWins,cZoneClearDZ,cZoneClearEntry,cZoneClearFaceOff,cZoneClears,GameId,Appert,Comments ,Comments 4,Comments 5,Comments 6,Comments 7,Comments 8,Comments 9,Graham,Graham Comments,Jewell,Jewell Comments,Lysyj,Player Comments,Red Comments,Smith,Vines,Weber,NHL Away Team,NHL Challenge Initiated By,NHL Challenge IsGoalOverturned,NHL Challenge Reason,NHL Challenge Team,NHL Clock Seconds,NHL Clock Time,NHL Corsi,NHL Emergency Goaltender,NHL Emergency Goaltender Team,NHL Event Distance,NHL Event Side of Ice,NHL Event Strength,NHL Event Type,NHL Event X,NHL Event Y,NHL Event Zone,NHL Faceoff For Shot,NHL Faceoff Loser,NHL Faceoff Losing Team,NHL Faceoff Result,NHL Faceoff Winner,NHL Faceoff Winning Team,NHL Fenwick,NHL Game Code,NHL Game Date,NHL Goal Assist1,NHL Goal Assist2,NHL Goal Scorer,NHL Goalie Scored Against,NHL GoalZone,NHL Home Team,NHL IsAwarded,NHL IsEmptyNet,NHL IsExtraAttacker,NHL IsPenaltyShot,NHL IsShootout,NHL Penalty Duration,NHL Penalty Served By,NHL Penalty Type,NHL Poss Percent Against,NHL Poss Percent For,NHL Primary Team,NHL Primary Team Player,NHL Primary Team Player Hand,NHL Score Differential,NHL Season,NHL Secondary Team,NHL Secondary Team Player,NHL Secondary Team Player Hand,NHL Shift Duration,NHL Shift End,NHL Shift Seconds,NHL Shift Start,NHL Shot Creates Rebound,NHL Shot Miss Creates Shot,NHL Shot Off Faceoff,NHL Shot Off Miss,NHL Shot Off Rebound,NHL Shot Reason,NHL Shot Scoring Weight,NHL Shot Type,NHL Shots Against,NHL Shots For,NHL Shots Total,NHL SNB Against,NHL SNB For,NHL SNB Total,NHL Stop Primary,NHL Stop Secondary,NHL Zone Finish,NHL Zone Start,Player Participation Defense,Player Participation Offense,Away Team Name,Breakout,Chance Type,Defense Team Abrv,Defense Team Name,Defense Team Org,DefensiveTeam,Entry,Entry Origin,Event 1,Event 2,Event 3,Game Date,GameClockDuration,GameClockEnd,GameClockInSecs,GameClockOut,GameClockOutSecs,GameClockStart,GoodTeach,Home Team Name,HomePlayerPresence,ImportClipType,Location,Meeting?,MemberOfTeam,NHLDescription,NonScoutedScore,Offense Team Abrv,Offense Team Name,Offense Team Org,OffensiveTeam,Period,Play Number,Player ,Player Minutes Defensive,Player Minutes Offensive,Player Touches,Player1,Player2,Player3,Player4,Player5,PlayerID,PlayID,Practice Drill,Primary Assist,Quarter,Result,ScoutedScore,ScoutedScoreDif,Secondary Assist,Shift,ShiftEndTime,ShiftStartTime,System,Team,TOIPlayerName,Type,VisitorPlayerPresence,Win/Loss,X Result,Zone,CWL,DZTime,FaceOffLRC,Forehand Backhand,InZoneOrigin,MPM 1a,MPM -1a,MPM 1b,MPM -1b,MPM 1c,MPM -1c,MPM 1d,MPM -1d,MPM 3,MPM -3,MPM 5,MPM -5,NZTime,OZTime,PKZCNext,PKZCNextTime,WWL,GameDate_TOI,OpponentTeam_TOI,Period_TOI,PlayerName_TOI,ScoutedTeam_TOI,ScoutedWinger,ShiftDuration_TOI,ShiftDurationSec_TOI,ShiftEnd_TOI,ShiftEndSec_TOI,ShiftStart_TOI,ShiftStartSec_TOI,Strength_TOI
411,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 069",Shift_TOI,00:16:45.42,00:19:39.47,00:02:54.0740000,,1,"06 Ferner, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory, 39 Lacka",10:35,,06 Ferner,,,Even,,,,,,00:16:45.7060000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,2fdefd55-ae70-4a63-ae0d-fe12a2026b00,,,,,,,,,,,,,,,,,,,,,298175ea-bace-4f3e-a5da-6a879b33aa27,,0,635,0,0,0,0,0,635,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory, 39 Lacka",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,635,09:19,559,,,,,,,,,,1,,,,,,,,,,,,,,,,,2FDEFD55-AE70-4A63-AE0D-FE12A2026B00,,,,,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,76,0,,,,,,,,,,,,,,,,
412,"GM26 2019-02-01 Colgate at RPI P1, Opponent Breakout 012",Opponent Breakout,00:16:46.38,00:16:54.12,00:00:07.5580000,,1,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory, 39 Lacka",10:30,,,,,Even,,,,,,00:16:46.6400000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,19407d9c-8353-4976-8a8c-7e190adc07bd,,,,,,,,,,,,,,,,,,,,,279d44e0-ce6b-4cfa-a8cf-ac75ce04bfaf,,1,630,0,0,0,0,0,630,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory, 39 Lacka",,forecheck,,,,,,,,,,,2/1/2019 12:00:00 AM,7,,630,10:30,630,,,,,,,,,,1,,,,,,,,,,,,,,,,,19407D9C-8353-4976-8A8C-7E190ADC07BD,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,"GM26 2019-02-01 Colgate at RPI P1, TeamShift 039",TeamShift,00:16:47.23,00:16:51.50,00:00:04.4380000,,1,"06 Ferner, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory, 39 Lacka",10:33,,,,,Even,,,,,,00:16:47.3910000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,5351b0c1-31fc-4651-9f4c-415f5682cd6d,,,,,,,,,,,,,,,,,,,,,a3caf79e-3822-45b7-b5d8-fa4b07261360,,0,633,0,0,0,0,0,633,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory, 39 Lacka",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,633,10:28,628,,,,,,,,,,1,,,,,,,,,,,,,,,,,5351B0C1-31FC-4651-9F4C-415F5682CD6D,,,,,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,
414,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 070",Shift_TOI,00:16:47.54,00:19:42.40,00:02:54.7580000,,1,"03 Samec, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory, 39 Lacka",10:33,,28 Hallbauer,,,Even,,,,,,00:16:47.9080000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,b565126d-e7ad-4bb4-ae84-4c8bd9e0569c,,,,,,,,,,,,,,,,,,,,,af78e4b5-43d6-4abe-b929-5a8ef9c432b6,,0,633,0,0,0,0,0,633,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory, 39 Lacka",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,633,09:16,556,,,,,,,,,,1,,,,,,,,,,,,,,,,,B565126D-E7AD-4BB4-AE84-4C8BD9E0569C,,,,,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,77,0,,,,,,,,,,,,,,,,
415,"GM26 2019-02-01 Colgate at RPI P1, Opponent Entry 017",Opponent Entry,00:16:49.26,00:16:59.24,00:00:09.9770000,,1,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",10:28,,,,,Even,,no,,,,00:16:49.4260000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,0efc7e99-3e9b-4486-8e7b-8019aada342f,,,,,,,,,,,,,,,,,,,,,377d35b4-d638-426f-bb49-de4c4e1f36a2,,0,628,0,0,1,0,0,628,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",,,,,,,,dump,breakout,,,,2/1/2019 12:00:00 AM,,,628,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0EFC7E99-3E9B-4486-8E7B-8019AADA342F,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 057",Opponent Possession,00:16:51.32,00:17:05.07,00:00:13.5970000,,1,,10:31,,,,,Even,,,,,,00:16:51.5280000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,b98771aa-6747-4e32-ac9a-40cbe72b5235,,,,,,,,,,,,,,,,,,,,,920effce-00c1-446d-9c75-b4255a8911a4,,0,631,0,0,0,0,0,631,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,631,10:18,618,,,,,,,,,,,,,,,,,,,,,,,,,,,B98771AA-6747-4E32-AC9A-40CBE72B5235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 058",Opponent Possession,00:16:51.36,00:17:05.11,00:00:13.5970000,,1,,10:31,,,,,Even,,,,,,00:16:51.5950000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,d1530724-a266-4e5f-92a8-773854ddf307,,,,,,,,,,,,,,,,,,,,,91966be1-076c-4d2f-8b96-9ad6a0afb816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,631,10:18,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"GM26 2019-02-01 Colgate at RPI P1, TeamShift 040",TeamShift,00:16:52.05,00:16:58.45,00:00:06.6730000,,1,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",10:28,,,,,Even,,,,,,00:16:52.0790000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,474537f3-ec8a-40c2-b22e-881736b279b3,,,,,,,,,,,,,,,,,,,,,076e4cee-6e19-4fcb-a667-090344f63b05,,0,628,0,0,0,0,0,628,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,628,10:21,621,,,,,,,,,,1,,,,,,,,,,,,,,,,,474537F3-EC8A-40C2-B22E-881736B279B3,,,,,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,
419,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 071",Shift_TOI,00:16:52.33,00:19:32.00,00:02:39.4590000,,1,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",10:27,,17 Burgess,,,Even,,,,,,00:16:52.5460000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,29fe7f2f-eb7f-491b-8f3e-708619542fe0,,,,,,,,,,,,,,,,,,,,,245b7d4e-560f-4ebd-b256-b046865edb16,,0,627,0,0,0,0,0,627,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,627,09:26,566,,,,,,,,,,1,,,,,,,,,,,,,,,,,29FE7F2F-EB7F-491B-8F3E-708619542FE0,,,,,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,61,0,,,,,,,,,,,,,,,,
420,"GM26 2019-02-01 Colgate at RPI P1, Opponent Forecheck 008",Opponent Forecheck,00:16:53.18,00:17:08.27,00:00:15.1480000,,1,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",10:26,,,,,Even,,,,,,00:16:53.2970000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,e4d2955d-2900-49de-8b22-64450ec80087,,,,,,,,,,,,,,,,,,,,,3bdcc883-ae59-4fc7-93d3-fee62a0fe099,,0,626,0,0,0,0,0,626,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,16,,626,10:16,616,,,,,,,,,,1,,,,,,,,,,,,,,,,,E4D2955D-2900-49DE-8B22-64450EC80087,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 072",Shift_TOI,00:16:54.47,00:19:32.00,00:02:37.2240000,,1,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",10:25,,12 Zieky,,,Even,,,,,,00:16:54.7810000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,a7993cc1-5c2b-4f7d-a416-42cb1e9afc78,,,,,,,,,,,,,,,,,,,,,40da34a3-df96-482a-bbb4-faa90df2d6b5,,0,625,0,0,0,0,0,625,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,625,09:26,566,,,,,,,,,,1,,,,,,,,,,,,,,,,,A7993CC1-5C2B-4F7D-A416-42CB1E9AFC78,,,,,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,59,0,,,,,,,,,,,,,,,,
422,"GM26 2019-02-01 Colgate at RPI P1, Giveaway 005",Giveaway,00:16:55.32,00:17:10.31,00:00:14.9820000,,1,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",10:20,,28 Hallbauer,,,Even,,,,,,00:16:55.5320000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,a325c7b8-d0a2-4c2d-b7ba-f2c34126735b,,,,,,,,,,,,,,,,,,,,,8000420c-0807-4573-bb29-f79ccd47cdd4,,0,620,0,0,0,0,0,620,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,620,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,A325C7B8-D0A2-4C2D-B7BA-F2C34126735B,,,,,1,0,,,,,,,,,,,,dz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"GM26 2019-02-01 Colgate at RPI P1, TeamShift 041",TeamShift,00:16:59.04,00:17:06.30,00:00:07.4240000,,1,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",10:21,,,,,Even,,,,,,00:16:59.0690000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,b77d1375-8a03-441d-bec9-91599b4c1ccd,,,,,,,,,,,,,,,,,,,,,c94efd82-ff0c-4bc2-8131-4f4f07f01fb7,,0,621,0,0,0,0,0,621,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,621,10:14,614,,,,,,,,,,1,,,,,,,,,,,,,,,,,B77D1375-8A03-441D-BEC9-91599B4C1CCD,,,,,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,
424,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 073",Shift_TOI,00:16:59.30,00:17:06.27,00:00:06.9400000,,1,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",10:21,,11 Leppanen,,,Even,,,,,,00:16:59.5030000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,4ac364d0-0c58-4366-a797-c173dd7b47ce,,,,,,,,,,,,,,,,,,,,,78bb627f-085e-48c7-bcb1-b439ff02ed7d,,0,621,0,0,0,0,0,621,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 11 Leppanen, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,621,10:14,614,,,,,,,,,,1,,,,,,,,,,,,,,,,,4AC364D0-0C58-4366-A797-C173DD7B47CE,,,,,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,
425,"GM26 2019-02-01 Colgate at RPI P1, Breakout 016",Breakout,00:17:00.28,00:17:07.46,00:00:07.2910000,,1,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",10:16,,,,,Even,,,,,,00:17:00.4700000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,cc9cd795-576a-4565-b9ae-babdb539533a,,,,,,,,,,,,,,,,,,,,,ba8a2795-2209-4cd9-9473-78defacff9c5,,1,616,0,0,0,0,0,616,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",,dz coverage,,,,,,,,,,,2/1/2019 12:00:00 AM,7,,616,10:16,616,,,,,,,,,,1,,,,,,,,,,,,,,,,,CC9CD795-576A-4565-B9AE-BABDB539533A,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 059",Opponent Possession,00:17:06.19,00:17:28.03,00:00:21.7380000,,1,,10:16,,,,,Even,,,,,,00:17:06.3100000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,ac240105-e748-4c64-bba9-c88856bf5953,,,,,,,,,,,,,,,,,,,,,1048d1d0-5bcd-4dcd-b1c6-38b5f9d6c74b,,0,616,0,0,0,0,0,616,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,616,09:57,597,,,,,,,,,,,,,,,,,,,,,,,,,,,AC240105-E748-4C64-BBA9-C88856BF5953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 060",Opponent Possession,00:17:06.23,00:17:28.07,00:00:21.7380000,,1,,10:16,,,,,Even,,,,,,00:17:06.3760000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,4ad48021-58cd-450e-9a48-c709769b9dcb,,,,,,,,,,,,,,,,,,,,,aa0219a1-61d6-4314-a6f2-1a956a8b94a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,616,09:57,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,"GM26 2019-02-01 Colgate at RPI P1, TeamShift 042",TeamShift,00:17:06.28,00:17:23.27,00:00:16.9840000,,1,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",10:14,,,,,Even,,,,,,00:17:06.4600000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,3c949756-6b5c-4bc3-9efa-7cebc1879bcb,,,,,,,,,,,,,,,,,,,,,6089702a-7435-46ce-b757-4a8a58d55aad,,0,614,0,0,0,0,0,614,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,614,09:57,597,,,,,,,,,,1,,,,,,,,,,,,,,,,,3C949756-6B5C-4BC3-9EFA-7CEBC1879BCB,,,,,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,
429,"GM26 2019-02-01 Colgate at RPI P1, NZ Forecheck 009",NZ Forecheck,00:17:06.47,00:17:14.13,00:00:07.4410000,,1,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",10:12,,,,,Even,,,,,,00:17:06.7770000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,ea18ddec-844f-4c57-8ce8-8a6adc5b6598,,,,,,,,,,,,,,,,,,,,,484a152c-6b23-4e3f-af89-18fcaf1e8dd4,,0,612,0,0,0,0,0,612,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,7,,612,10:11,611,,,,,,,,,,1,,,,,,,,,,,,,,,,,EA18DDEC-844F-4C57-8CE8-8A6ADC5B6598,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 074",Shift_TOI,00:17:06.51,00:19:32.00,00:02:25.1620000,,1,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",10:13,,09 Moore,,,Even,,,,,,00:17:06.8440000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,657a91d1-f20a-4033-8b41-390db98377c6,,,,,,,,,,,,,,,,,,,,,4bdd74e4-db55-425e-8415-61169b037d89,,0,613,0,0,0,0,0,613,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 28 Hallbauer, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,613,09:26,566,,,,,,,,,,1,,,,,,,,,,,,,,,,,657A91D1-F20A-4033-8B41-390DB98377C6,,,,,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,47,0,,,,,,,,,,,,,,,,
