#,Name,ClipType,Media In,Media Out,Media Duration,NHL Period,GameClockIn,Strength,Smith,Weber,Jewell,Lysyj,Red Comments,Jewell Comments
167,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 014",Opponent Possession,00:06:46.55,00:06:48.12,00:00:01.2850000,2,15:44,Even,,,,,,
168,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 015",RPI Possession,00:06:48.42,00:06:58.46,00:00:10.0600000,2,15:42,Even,,,,,,
169,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 016",RPI Possession,00:06:48.46,00:06:58.50,00:00:10.0600000,2,15:42,Even,,,,,,
170,"GM26 2019-02-01 Colgate at RPI P2, Entry 010",Entry,00:06:50.41,00:07:00.39,00:00:09.9770000,2,15:35,Even,,,,,,
171,"GM26 2019-02-01 Colgate at RPI P2, Jewell 010",Jewell,00:06:51.19,00:06:56.15,00:00:04.9380000,2,,,,,NZO; TEACH 23 GO,,,
172,"GM26 2019-02-01 Colgate at RPI P2, Forecheck 008",Forecheck,00:06:52.24,00:07:15.20,00:00:22.9400000,2,15:35,Even,,,,,,
173,"GM26 2019-02-01 Colgate at RPI P2, Take Away 007",Take Away,00:06:55.25,00:07:10.24,00:00:14.9820000,2,15:29,Even,,,,,,
174,"GM26 2019-02-01 Colgate at RPI P2, Jewell 011",Jewell,00:06:55.54,00:07:02.39,00:00:06.7570000,2,,,,,FC; TEACH 39 STICK,,,
175,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 015",TeamShift,00:06:57.31,00:07:02.15,00:00:04.7380000,2,15:32,Even,,,,,,
176,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 030",Shift_TOI,00:06:59.25,00:08:01.59,00:01:02.5630000,2,15:31,Even,,,,,,
177,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 015",Opponent Possession,00:06:59.27,00:07:03.30,00:00:04.0540000,2,15:31,Even,,,,,,
178,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 016",Opponent Possession,00:06:59.31,00:07:03.34,00:00:04.0540000,2,15:31,Even,,,,,,
179,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 016",TeamShift,00:07:02.16,00:07:24.05,00:00:21.8050000,2,15:28,Even,,,,,,
180,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 031",Shift_TOI,00:07:03.09,00:08:12.01,00:01:08.8690000,2,15:27,Even,,,,,,
181,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 017",RPI Possession,00:07:04.09,00:07:05.41,00:00:01.5350000,2,15:27,Even,,,,,,
182,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 018",RPI Possession,00:07:04.13,00:07:05.45,00:00:01.5350000,2,15:27,Even,,,,,,
183,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 017",Opponent Possession,00:07:06.25,00:07:21.48,00:00:15.3990000,2,15:25,Even,,,,,,
184,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 018",Opponent Possession,00:07:06.29,00:07:21.52,00:00:15.3990000,2,15:25,Even,,,,,,
185,"GM26 2019-02-01 Colgate at RPI P2, Opponent Breakout 009",Opponent Breakout,00:07:07.22,00:07:14.55,00:00:07.5580000,2,15:18,Even,,,,,,
186,"GM26 2019-02-01 Colgate at RPI P2, Opponent Entry 004",Opponent Entry,00:07:09.41,00:07:19.39,00:00:09.9770000,2,15:16,Even,,,,,,
187,"GM26 2019-02-01 Colgate at RPI P2, Opponent Forecheck 003",Opponent Forecheck,00:07:11.18,00:07:29.38,00:00:18.3350000,2,15:16,Even,,,,,,
188,"GM26 2019-02-01 Colgate at RPI P2, Giveaway 003",Giveaway,00:07:19.14,00:07:34.13,00:00:14.9820000,2,15:05,Even,,,,,,
189,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 019",RPI Possession,00:07:22.29,00:07:52.40,00:00:30.1800000,2,15:08,Even,,,,,,
190,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 020",RPI Possession,00:07:22.34,00:07:52.44,00:00:30.1800000,2,15:08,Even,,,,,,
191,"GM26 2019-02-01 Colgate at RPI P2, NZ Offense 009",NZ Offense,00:07:23.40,00:07:32.12,00:00:08.5420000,2,15:04,Even,,,,,,
192,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 017",TeamShift,00:07:23.60,00:07:27.16,00:00:03.2700000,2,15:06,Even,,,,,,
193,"GM26 2019-02-01 Colgate at RPI P2, Breakout 003",Breakout,00:07:24.14,00:07:38.06,00:00:13.8810000,2,15:01,Even,,,,,,
194,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 032",Shift_TOI,00:07:25.23,00:08:45.36,00:01:20.2300000,2,15:05,Even,,,,,,
195,"GM26 2019-02-01 Colgate at RPI P2, Shot For 007",Shot For,00:07:25.27,00:07:39.26,00:00:13.9810000,2,14:53,Even,,,,,,
196,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 018",TeamShift,00:07:27.51,00:08:01.25,00:00:33.5670000,2,15:02,Even,,,,,,
197,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 033",Shift_TOI,00:07:28.49,00:08:45.35,00:01:16.7770000,2,15:02,Even,,,,,,
198,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 034",Shift_TOI,00:07:30.19,00:08:45.35,00:01:15.2750000,2,15:00,Even,,,,,,
199,"GM26 2019-02-01 Colgate at RPI P2, Entry 011",Entry,00:07:30.29,00:07:40.28,00:00:09.9770000,2,14:55,Even,,,,,,
200,"GM26 2019-02-01 Colgate at RPI P2, Jewell 012",Jewell,00:07:31.25,00:07:37.32,00:00:06.1230000,2,,,,,NZO; GOOD 06 AGGR,,,
201,"GM26 2019-02-01 Colgate at RPI P2, Offensive Zone 010",Offensive Zone,00:07:33.08,00:08:30.20,00:00:57.1910000,2,14:55,Even,,,,,,
202,"GM26 2019-02-01 Colgate at RPI P2, Take Away 008",Take Away,00:07:35.33,00:07:50.32,00:00:14.9820000,2,14:49,Even,,,,,,
203,"GM26 2019-02-01 Colgate at RPI P2, Shot For 008",Shot For,00:07:46.42,00:08:00.41,00:00:13.9810000,2,14:32,Even,,OZ; Good 26 reload to 06. 08 21 stop NF,,,,
204,"GM26 2019-02-01 Colgate at RPI P2, Take Away 009",Take Away,00:07:47.37,00:08:02.36,00:00:14.9820000,2,14:37,Even,,,,,,
205,"GM26 2019-02-01 Colgate at RPI P2, Jewell 013",Jewell,00:07:51.28,00:08:00.08,00:00:08.6590000,2,,,,,OZ; TEACH 06 CREATE,,,
206,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 019",Opponent Possession,00:07:53.10,00:07:54.07,00:00:00.9510000,2,14:38,Even,,,,,,
207,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 020",Opponent Possession,00:07:53.14,00:07:54.11,00:00:00.9510000,2,14:38,Even,,,,,,
208,"GM26 2019-02-01 Colgate at RPI P2, Take Away 010",Take Away,00:07:54.37,00:08:09.36,00:00:14.9820000,2,14:30,Even,,,,,,
209,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 021",RPI Possession,00:07:54.43,00:08:26.13,00:00:31.4980000,2,14:36,Even,,,,,,
210,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 022",RPI Possession,00:07:54.47,00:08:26.17,00:00:31.4980000,2,14:36,Even,,,,,,
211,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 019",TeamShift,00:08:01.33,00:08:12.06,00:00:10.5440000,2,14:29,Even,,,,,,
212,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 035",Shift_TOI,00:08:02.04,00:08:55.34,00:00:53.5040000,2,14:28,Even,,,,,,
213,"GM26 2019-02-01 Colgate at RPI P2, Jewell 014",Jewell,00:08:04.36,00:08:25.57,00:00:21.3550000,2,,,,,,,,
214,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 020",TeamShift,00:08:12.22,00:08:45.40,00:00:33.3000000,2,14:18,Even,,,,,,
215,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 036",Shift_TOI,00:08:12.25,00:08:59.55,00:00:47.5140000,2,14:18,Even,,,,,,
216,"GM26 2019-02-01 Colgate at RPI P2, Shot Against 004",Shot Against,00:08:19.07,00:08:33.06,00:00:13.9810000,2,14:00,Even,,OZ; teach 21 allow 04 to roll over top. eye contact/comm?,,,,
217,"GM26 2019-02-01 Colgate at RPI P2, Giveaway 004",Giveaway,00:08:20.39,00:08:35.38,00:00:14.9820000,2,14:04,Even,,,,,,
218,"GM26 2019-02-01 Colgate at RPI P2, Opponent Breakout 010",Opponent Breakout,00:08:22.21,00:08:29.42,00:00:07.3410000,2,14:03,Even,,,,,,
219,"GM26 2019-02-01 Colgate at RPI P2, Opponent Entry 005",Opponent Entry,00:08:23.32,00:08:33.31,00:00:09.9770000,2,14:02,Even,,LRA; teach 04 stick on ice,,,,
220,"GM26 2019-02-01 Colgate at RPI P2, Defensive Zone 004",Defensive Zone,00:08:26.12,00:08:40.18,00:00:14.0970000,2,14:01,Even,,,,,,
221,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 021",Opponent Possession,00:08:26.58,00:08:38.57,00:00:11.9790000,2,14:04,Even,,,,,,
222,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 022",Opponent Possession,00:08:27.02,00:08:39.01,00:00:11.9790000,2,14:04,Even,,,,,,
223,"GM26 2019-02-01 Colgate at RPI P2, Jewell 015",Jewell,00:08:28.03,00:08:31.50,00:00:03.7700000,2,,,,,31;,,,
224,"GM26 2019-02-01 Colgate at RPI P2, Breakout 004",Breakout,00:08:32.20,00:08:39.58,00:00:07.6410000,2,13:53,Even,,,,,,
225,"GM26 2019-02-01 Colgate at RPI P2, Entry 012",Entry,00:08:36.32,00:08:46.31,00:00:09.9770000,2,13:49,Even,,,,,,
226,"GM26 2019-02-01 Colgate at RPI P2, Giveaway 005",Giveaway,00:08:36.50,00:08:51.49,00:00:14.9820000,2,13:48,Even,,,,,,
227,"GM26 2019-02-01 Colgate at RPI P2, Forecheck 009",Forecheck,00:08:37.57,00:08:46.40,00:00:08.7090000,2,13:50,Even,,,,,,
228,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 023",RPI Possession,00:08:39.35,00:08:42.02,00:00:02.4520000,2,13:52,Even,,,,,,
229,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 024",RPI Possession,00:08:39.39,00:08:42.06,00:00:02.4520000,2,13:52,Even,,,,,,
230,"GM26 2019-02-01 Colgate at RPI P2, NZ Forecheck 004",NZ Forecheck,00:08:40.41,00:08:51.60,00:00:11.3110000,2,13:47,Even,,,,,,
231,"GM26 2019-02-01 Colgate at RPI P2, Opponent Entry 006",Opponent Entry,00:08:40.41,00:08:50.40,00:00:09.9770000,2,13:45,Even,,,,,,
232,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 023",Opponent Possession,00:08:42.44,00:08:50.04,00:00:07.3240000,2,13:48,Even,,,,,,
233,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 024",Opponent Possession,00:08:42.48,00:08:50.08,00:00:07.3240000,2,13:48,Even,,,,,,
234,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 021",TeamShift,00:08:45.33,00:08:55.37,00:00:10.0600000,2,13:45,Even,,,,,,
235,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 037",Shift_TOI,00:08:45.43,00:08:46.55,00:00:01.1850000,2,13:44,Even,,,,,,
236,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 038",Shift_TOI,00:08:45.43,00:08:46.55,00:00:01.1850000,2,13:44,Even,,,,,,
237,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 039",Shift_TOI,00:08:45.43,00:08:46.55,00:00:01.1850000,2,13:44,Even,,,,,,
238,"GM26 2019-02-01 Colgate at RPI P2, Opponent Forecheck 004",Opponent Forecheck,00:08:46.02,00:08:55.53,00:00:09.8600000,2,13:42,Even,,,,,,
239,"GM26 2019-02-01 Colgate at RPI P2, Shot For 009",Shot For,00:08:46.12,00:09:00.10,00:00:13.9810000,2,,Even,,,,,,
240,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 040",Shift_TOI,00:08:46.30,00:10:58.46,00:02:12.2820000,2,13:43,Even,,,,,,
241,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 041",Shift_TOI,00:08:46.30,00:10:58.46,00:02:12.2820000,2,13:43,Even,,,,,,
242,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 042",Shift_TOI,00:08:46.30,00:10:58.46,00:02:12.2820000,2,13:43,Even,,,,,,
243,"GM26 2019-02-01 Colgate at RPI P2, Jewell 016",Jewell,00:08:47.09,00:08:53.41,00:00:06.5400000,2,,,,,BO; GOOD MIDDLE 23 13,,,
244,"GM26 2019-02-01 Colgate at RPI P2, Breakout 005",Breakout,00:08:47.55,00:08:55.28,00:00:07.5580000,2,13:38,Even,bo good middle pass 23 to 13. move it again to open 22,,,,,
245,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 025",RPI Possession,00:08:50.41,00:08:57.22,00:00:06.6900000,2,13:41,Even,,,,,,
246,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 026",RPI Possession,00:08:50.45,00:08:57.26,00:00:06.6900000,2,13:41,Even,,,,,,
247,"GM26 2019-02-01 Colgate at RPI P2, Entry 013",Entry,00:08:51.03,00:09:01.01,00:00:09.9770000,2,13:35,Even,,,,,,
248,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 022",TeamShift,00:08:55.41,00:08:56.31,00:00:00.8340000,2,13:35,Even,,,,,,
249,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 043",Shift_TOI,00:08:55.46,00:09:59.50,00:01:04.0640000,2,13:34,Even,,,,,,
250,"GM26 2019-02-01 Colgate at RPI P2, Shot For 010",Shot For,00:10:00.52,00:10:14.51,00:00:13.9810000,2,13:29,Even,,OZFO; Good Dallas 06 down wall,,,,
251,"GM26 2019-02-01 Colgate at RPI P2, Jewell 017",Jewell,00:10:05.51,00:10:14.37,00:00:08.7590000,2,,,,,FO OZ; GOOD D DOWN,,,
252,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 044",Shift_TOI,00:10:06.08,00:10:58.47,00:00:52.6530000,2,13:34,Even,,,,,,
253,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 045",Shift_TOI,00:10:06.08,00:10:58.47,00:00:52.6530000,2,13:34,Even,,,,,,
254,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 023",TeamShift,00:10:06.09,00:10:46.17,00:00:40.1230000,2,13:34,Even,,,,,,
255,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 011",SyncPoint,00:10:07.19,00:10:09.19,00:00:02.0020000,2,13:33,Even,,,,,,
256,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 012",SyncPoint,00:10:07.23,00:10:09.23,00:00:02.0020000,2,13:33,Even,,,,,,
257,"GM26 2019-02-01 Colgate at RPI P2, Faceoff 006",Faceoff,00:10:07.31,00:10:20.30,00:00:12.9800000,2,13:33,Even,,,,,,
258,"GM26 2019-02-01 Colgate at RPI P2, Offensive Zone 011",Offensive Zone,00:10:07.57,00:10:29.15,00:00:21.2880000,2,13:30,Even,,,,,,
259,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 027",RPI Possession,00:10:10.32,00:10:20.06,00:00:09.5760000,2,13:31,Even,,,,,,
260,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 028",RPI Possession,00:10:10.36,00:10:20.10,00:00:09.5760000,2,13:31,Even,,,,,,
261,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 025",Opponent Possession,00:10:20.39,00:10:47.55,00:00:27.2610000,2,13:21,Even,,,,,,
262,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 026",Opponent Possession,00:10:20.43,00:10:47.59,00:00:27.2610000,2,13:21,Even,,,,,,
263,"GM26 2019-02-01 Colgate at RPI P2, Opponent Breakout 011",Opponent Breakout,00:10:21.16,00:10:28.46,00:00:07.4910000,2,13:15,Even,,,,,,
264,"GM26 2019-02-01 Colgate at RPI P2, Opponent Entry 007",Opponent Entry,00:10:22.49,00:10:32.48,00:00:09.9770000,2,13:14,Even,,LRA; Good 06 stick position,,,,
265,"GM26 2019-02-01 Colgate at RPI P2, Jewell 018",Jewell,00:10:25.24,00:10:31.36,00:00:06.1900000,2,,,,,LRA; GOOD FEET STICK 06,,,
266,"GM26 2019-02-01 Colgate at RPI P2, Defensive Zone 005",Defensive Zone,00:10:25.27,00:10:49.03,00:00:23.5900000,2,13:13,Even,,,,,,
267,"GM26 2019-02-01 Colgate at RPI P2, Jewell 019",Jewell,00:10:29.16,00:10:34.24,00:00:05.1380000,2,,,,,DZ; TEACH BOX OUT 28,,,
268,"GM26 2019-02-01 Colgate at RPI P2, Jewell 020",Jewell,00:10:31.58,00:10:38.37,00:00:06.6570000,2,,,,,BO; TEACH 28 WS RIM,,,
269,"GM26 2019-02-01 Colgate at RPI P2, Penalty 001",Penalty,00:10:36.53,00:10:53.52,00:00:16.9840000,2,12:55,Even,,,,,,
270,"GM26 2019-02-01 Colgate at RPI P2, Breakout 006",Breakout,00:10:41.04,00:10:48.26,00:00:07.3570000,2,12:55,Even,,,,,,
271,"GM26 2019-02-01 Colgate at RPI P2, Penalty Kill 001",Penalty Kill,00:11:19.15,00:13:26.17,00:02:07.0440000,2,,4 v 5,,,,,,
272,"GM26 2019-02-01 Colgate at RPI P2, Zone Clear 001",Zone Clear,00:11:20.27,00:11:29.25,00:00:08.9760000,2,12:49,4 v 5,,,,,,
273,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 046",Shift_TOI,00:11:20.28,00:12:10.02,00:00:49.5660000,2,12:54,4 v 5,,,,,,
274,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 047",Shift_TOI,00:11:20.31,00:13:21.28,00:02:00.9540000,2,12:54,4 v 5,,,,,,
275,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 048",Shift_TOI,00:11:20.42,00:12:08.39,00:00:47.9480000,2,12:54,4 v 5,,,,,,
276,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 049",Shift_TOI,00:11:20.43,00:12:13.08,00:00:52.4190000,2,12:54,4 v 5,,,,,,
277,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 050",Shift_TOI,00:11:20.45,00:12:25.41,00:01:04.9320000,2,12:54,4 v 5,,,,,,
278,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 024",TeamShift,00:11:20.50,00:12:08.42,00:00:47.8650000,2,12:54,4 v 5,,,,,,
279,"GM26 2019-02-01 Colgate at RPI P2, Faceoff 007",Faceoff,00:11:21.21,00:11:34.20,00:00:12.9800000,2,12:53,4 v 5,,PKFO; Good F release. 04 to 21,,,,
280,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 013",SyncPoint,00:11:22.15,00:11:24.15,00:00:02.0020000,2,12:53,4 v 5,,,,,,
281,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 014",SyncPoint,00:11:22.19,00:11:24.19,00:00:02.0020000,2,12:53,4 v 5,,,,,,
282,"GM26 2019-02-01 Colgate at RPI P2, Breakout 007",Breakout,00:11:23.25,00:11:30.37,00:00:07.2070000,2,12:47,4 v 5,,,,,,
283,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 029",RPI Possession,00:11:26.16,00:11:31.35,00:00:05.3220000,2,12:50,4 v 5,,,,,,
284,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 030",RPI Possession,00:11:26.20,00:11:31.39,00:00:05.3220000,2,12:50,4 v 5,,,,,,
285,"GM26 2019-02-01 Colgate at RPI P2, Forecheck 010",Forecheck,00:11:28.55,00:11:46.48,00:00:17.8850000,2,12:43,4 v 5,,PKFC; good 19 disrupt,,,,
286,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 027",Opponent Possession,00:11:32.12,00:12:05.37,00:00:33.4170000,2,12:44,4 v 5,,,,,,
287,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 028",Opponent Possession,00:11:32.16,00:12:05.41,00:00:33.4170000,2,12:44,4 v 5,,,,,,
288,"GM26 2019-02-01 Colgate at RPI P2, Opponent Entry 008",Opponent Entry,00:11:37.49,00:11:47.47,00:00:09.9770000,2,12:32,4 v 5,,,,,,
289,"GM26 2019-02-01 Colgate at RPI P2, Defensive Zone 006",Defensive Zone,00:11:40.50,00:12:09.40,00:00:28.8290000,2,12:31,4 v 5,,PKDZ; teach 19 + block but need to work out more. connect dots Flank-Flank-Top,PPOZ; BUMPER DROPS 7,PPOZ; 7 releases low from bumper,,
290,"GM26 2019-02-01 Colgate at RPI P2, Jewell 021",Jewell,00:11:46.23,00:11:56.56,00:00:10.5440000,2,,,,,PKDZ; TEACH 19 URGENT STICK,,,
291,"GM26 2019-02-01 Colgate at RPI P2, Shot Against 005",Shot Against,00:11:51.38,00:12:05.36,00:00:13.9810000,2,12:12,4 v 5,,,,,,
292,"GM26 2019-02-01 Colgate at RPI P2, Zone Clear 002",Zone Clear,00:11:59.58,00:12:08.57,00:00:08.9760000,2,12:09,4 v 5,,,,,,
293,"GM26 2019-02-01 Colgate at RPI P2, Breakout 008",Breakout,00:12:01.41,00:12:09.01,00:00:07.3240000,2,12:09,4 v 5,,,,,,
294,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 031",RPI Possession,00:12:06.30,00:12:09.38,00:00:03.1360000,2,12:10,4 v 5,,,,,,
295,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 032",RPI Possession,00:12:06.34,00:12:09.42,00:00:03.1360000,2,12:10,4 v 5,,,,,,
296,"GM26 2019-02-01 Colgate at RPI P2, Forecheck 011",Forecheck,00:12:08.08,00:12:22.19,00:00:14.1980000,2,12:04,4 v 5,,PKFC; teach 08 dont skate straight @ puck angle,,PPBO; 3 back 2 stretch,,
297,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 025",TeamShift,00:12:08.48,00:12:13.13,00:00:04.4210000,2,12:06,4 v 5,,,,,,
298,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 029",Opponent Possession,00:12:10.15,00:12:29.29,00:00:19.2360000,2,12:06,4 v 5,,,,,,
299,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 030",Opponent Possession,00:12:10.19,00:12:29.33,00:00:19.2360000,2,12:06,4 v 5,,,,,,
300,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 051",Shift_TOI,00:12:11.01,00:12:32.45,00:00:21.7380000,2,12:04,4 v 5,,,,,,
301,"GM26 2019-02-01 Colgate at RPI P2, Opponent Entry 009",Opponent Entry,00:12:12.57,00:12:22.56,00:00:09.9770000,2,11:57,4 v 5,,,,,,
302,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 026",TeamShift,00:12:13.04,00:12:17.02,00:00:03.9710000,2,12:02,4 v 5,,,,,,
303,"GM26 2019-02-01 Colgate at RPI P2, Jewell 022",Jewell,00:12:13.28,00:12:19.47,00:00:06.3230000,2,,,,,PKFC; TEACH 24 INSIDE OUT,,,
304,"GM26 2019-02-01 Colgate at RPI P2, Shot Against 006",Shot Against,00:12:14.53,00:12:28.52,00:00:13.9810000,2,11:48,4 v 5,,,,,,
305,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 052",Shift_TOI,00:12:16.17,00:13:21.28,00:01:05.1820000,2,11:59,4 v 5,,,,,,
306,"GM26 2019-02-01 Colgate at RPI P2, Defensive Zone 007",Defensive Zone,00:12:16.21,00:12:33.46,00:00:17.4170000,2,11:56,4 v 5,,PKLRA; teach 24 protect inside out. 08 should be top 26 WSF. 06 + work out stick,,,,
307,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 053",Shift_TOI,00:12:17.03,00:12:39.51,00:00:22.7890000,2,11:58,4 v 5,,,,,,
308,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 027",TeamShift,00:12:17.19,00:12:25.45,00:00:08.4250000,2,11:58,4 v 5,,,,,,
309,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 054",Shift_TOI,00:12:20.06,00:13:21.28,00:01:01.3610000,2,11:55,4 v 5,,,,,,
310,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 028",TeamShift,00:12:25.24,00:12:32.49,00:00:07.4240000,2,11:49,4 v 5,,,,,,
311,"GM26 2019-02-01 Colgate at RPI P2, Breakout 009",Breakout,00:12:25.48,00:12:33.06,00:00:07.3070000,2,11:44,4 v 5,,,,,,
312,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 033",RPI Possession,00:12:30.15,00:12:37.25,00:00:07.1740000,2,11:47,4 v 5,,,,,,
313,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 034",RPI Possession,00:12:30.19,00:12:37.29,00:00:07.1740000,2,11:47,4 v 5,,,,,,
314,"GM26 2019-02-01 Colgate at RPI P2, Forecheck 012",Forecheck,00:12:30.58,00:12:53.33,00:00:22.5890000,2,11:41,4 v 5,,PKFC; Good 22 deny drop,,,,
315,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 029",TeamShift,00:12:33.09,00:12:39.54,00:00:06.7570000,2,11:42,4 v 5,,,,,,
316,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 055",Shift_TOI,00:12:33.55,00:13:21.28,00:00:47.5480000,2,11:41,4 v 5,,,,,,
317,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 031",Opponent Possession,00:12:38.04,00:12:57.29,00:00:19.4030000,2,11:39,4 v 5,,,,,,
318,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 032",Opponent Possession,00:12:38.08,00:12:57.33,00:00:19.4030000,2,11:39,4 v 5,,,,,,
319,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 030",TeamShift,00:12:39.23,00:13:21.01,00:00:41.6250000,2,11:35,4 v 5,,,,,,
320,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 056",Shift_TOI,00:12:40.60,00:13:21.28,00:00:40.4740000,2,11:34,4 v 5,,,,,,
321,"GM26 2019-02-01 Colgate at RPI P2, Opponent Entry 010",Opponent Entry,00:12:42.54,00:12:52.52,00:00:09.9770000,2,11:27,4 v 5,,,,,,
322,"GM26 2019-02-01 Colgate at RPI P2, Defensive Zone 008",Defensive Zone,00:12:47.35,00:13:26.11,00:00:38.6050000,2,11:25,4 v 5,,PKDZ; teach 22 talk for shared clear. 24 dont loose inside position when jump. 24 sluff back to net so 06 can flex out ,PPOZ; SPREAD PASS THRU,PPOZ; second unit 2 shooter,,
323,"GM26 2019-02-01 Colgate at RPI P2, Shot Against 007",Shot Against,00:12:50.02,00:13:04.01,00:00:13.9810000,2,11:13,4 v 5,,,,,,
324,"GM26 2019-02-01 Colgate at RPI P2, Zone Clear 003",Zone Clear,00:12:52.55,00:13:01.54,00:00:08.9760000,2,11:16,4 v 5,,,,,,
325,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 035",RPI Possession,00:12:58.11,00:13:01.34,00:00:03.3870000,2,11:19,4 v 5,,,,,,
326,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 036",RPI Possession,00:12:58.15,00:13:01.38,00:00:03.3870000,2,11:19,4 v 5,,,,,,
327,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 033",Opponent Possession,00:13:02.03,00:13:47.45,00:00:45.6960000,2,11:15,4 v 5,,,,,,
328,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 034",Opponent Possession,00:13:02.07,00:13:47.49,00:00:45.6960000,2,11:15,4 v 5,,,,,,
