"Game","Period","Time","Event","Poss","EventPoss","PossID","EventSeq"
1,2,0.007262616,"Opponent_entry","Colgate","",12,3
1,2,0.007271644,"Defensive_zone","Colgate","",12,4
1,2,0.007477315,"Breakout","Colgate","",12,5
1,2,0.007482986,"Penalty","Colgate","",12,6
1,2,0.007895255,"Penalty_kill","Colgate","",12,7
1,2,0.007906481,"Faceoff","Colgate","",12,8
1,2,0.00794294,"Zone_clear","Colgate","",12,9
1,2,0.007952662,"","RPI","",13,1
1,2,0.007965856,"Breakout","RPI","",13,2
1,2,0.008004051,"Forecheck","RPI","",13,3
1,2,0.008021644,"","Colgate","",13,1
1,2,0.008130671,"Opponent_entry","Colgate","",13,2
1,2,0.008142361,"Defensive_zone","Colgate","",13,3
1,2,0.0083875,"Shot_against","Colgate","Colgate",13,4
1,2,0.008397917,"Zone_clear","Colgate","",13,5
1,2,0.008407523,"Breakout","Colgate","",13,6
1,2,0.008416782,"","RPI","",14,1
1,2,0.008461343,"","Colgate","",14,1
1,2,0.008461574,"Forecheck","Colgate","",14,2
1,2,0.00853669,"Opponent_entry","Colgate","",14,3
1,2,0.008555671,"Defensive_zone","Colgate","",14,4
1,2,0.00865544,"Shot_against","Colgate","Colgate",14,5
1,2,0.008686111,"Breakout","Colgate","",14,6
1,2,0.008693287,"","RPI","",15,1
1,2,0.008721991,"Forecheck","RPI","",15,2
1,2,0.008784606,"","Colgate","",15,1
1,2,0.008883565,"Opponent_entry","Colgate","",15,2
1,2,0.008916088,"Defensive_zone","Colgate","",15,3
1,2,0.009010995,"Zone_clear","Colgate","",15,4
1,2,0.009016435,"","RPI","",16,1
1,2,0.009061806,"","Colgate","",16,1
1,2,0.009066204,"Shot_against","Colgate","Colgate",16,2
1,2,0.009265046,"Shot_against","Colgate","Colgate",16,3
1,2,0.009265972,"Zone_clear","Colgate","",16,4
1,2,0.009308681,"NZ_forecheck","Colgate","",16,5
1,2,0.009334144,"Opponent_forecheck","Colgate","",16,6
1,2,0.009352431,"Goalie_touch","Colgate","",16,7
1,2,0.009354861,"Opponent_entry","Colgate","",16,8
1,2,0.009402662,"Breakout","Colgate","",16,9
1,2,0.009435301,"NZ_forecheck","Colgate","",16,10
1,2,0.00946088,"Opponent_entry","Colgate","",16,11
1,2,0.009885185,"Faceoff","Colgate","",16,12
1,2,0.009891088,"Defensive_zone","Colgate","",16,13
1,2,0.009925116,"Shot_against","Colgate","Colgate",16,14
1,2,0.009948611,"Breakout","Colgate","",16,15
1,2,0.009970833,"","RPI","",17,1
1,2,0.009990394,"Forecheck","RPI","",17,2
1,2,0.009992477,"Entry","RPI","",17,3
1,2,0.010039931,"Offensive_zone","RPI","",17,4
1,2,0.010112153,"Shot_for","RPI","RPI",17,5
1,2,0.010145486,"Opponent_breakout","RPI","",17,6
1,2,0.010155324,"","Colgate","",17,1
1,2,0.010168634,"Opponent_forecheck","Colgate","",17,2
1,2,0.010174884,"Opponent_entry","Colgate","",17,3
1,2,0.010235301,"","RPI","",18,1
1,2,0.010261343,"Breakout","RPI","",18,2
1,2,0.010290972,"Forecheck","RPI","",18,3
1,2,0.010294676,"Entry","RPI","",18,4
1,2,0.010560995,"Faceoff","RPI","",18,5
1,2,0.010573264,"Defensive_zone","RPI","",18,6
1,2,0.010619097,"","Colgate","",18,1
1,2,0.010653125,"Shot_against","Colgate","Colgate",18,2
1,2,0.010759028,"Breakout","Colgate","",18,3
1,2,0.010767708,"NZ_forecheck","Colgate","",18,4
1,2,0.010774537,"","RPI","",19,1
1,2,0.010791551,"","Colgate","",19,1
1,2,0.010965972,"Opponent_forecheck","Colgate","",19,2
1,2,0.010972338,"Opponent_entry","Colgate","",19,3
1,2,0.011028356,"Shot_against","Colgate","Colgate",19,4
1,2,0.011041667,"Defensive_zone","Colgate","",19,5
1,2,0.011116551,"Shot_against","Colgate","Colgate",19,6
1,2,0.011169097,"Breakout","Colgate","",19,7
1,2,0.011180208,"","RPI","",20,1
1,2,0.011209028,"Entry","RPI","",20,2
1,2,0.011227199,"Offensive_zone","RPI","",20,3
1,2,0.011250694,"Shot_for","RPI","RPI",20,4
1,2,0.011275926,"NZ_offense","RPI","",20,5
1,2,0.011324421,"Entry","RPI","",20,6
1,2,0.01133287,"Offensive_zone","RPI","",20,7
1,2,0.011376042,"Shot_for","RPI","RPI",20,8
1,2,0.01146169,"Opponent_breakout","RPI","",20,9
1,2,0.011461806,"","Colgate","",20,1
1,2,0.011487847,"Opponent_entry","Colgate","",20,2
1,2,0.011497454,"Defensive_zone","Colgate","",20,3
1,2,0.011532639,"Shot_against","Colgate","Colgate",20,4
1,2,0.011552315,"Breakout","Colgate","",20,5
1,2,0.011568171,"","RPI","",21,1
1,2,0.011577083,"Entry","RPI","",21,2
1,2,0.011586921,"Offensive_zone","RPI","",21,3
1,2,0.01166169,"Shot_for","RPI","RPI",21,4
1,2,0.011692593,"Opponent_breakout","RPI","",21,5
1,2,0.01169537,"","Colgate","",21,1
1,2,0.011695949,"Opponent_entry","Colgate","",21,2
1,2,0.011705903,"Defensive_zone","Colgate","",21,3
1,2,0.011809491,"Takeaway","Colgate","Colgate",21,4
1,2,0.011831481,"Breakout","Colgate","",21,5
1,2,0.011834144,"","RPI","",22,1
1,2,0.011855208,"Forecheck","RPI","",22,2
1,2,0.011857639,"Entry","RPI","",22,3
1,2,0.011876968,"NZ_forecheck","RPI","",22,4
1,2,0.011890394,"","Colgate","",22,1
1,2,0.011948958,"Opponent_forecheck","Colgate","",22,2
1,2,0.011958333,"Goalie_touch","Colgate","",22,3
1,2,0.011969097,"Opponent_entry","Colgate","",22,4
1,2,0.011991667,"","RPI","",23,1
1,2,0.01200706,"Breakout","RPI","",23,2
1,2,0.012027662,"Entry","RPI","",23,3
1,2,0.012037037,"Offensive_zone","RPI","",23,4
1,2,0.012169444,"","Colgate","",23,1
1,2,0.012215046,"NZ_forecheck","Colgate","",23,2
1,2,0.012280671,"Opponent_forecheck","Colgate","",23,3
1,2,0.012282523,"Opponent_entry","Colgate","",23,4
1,2,0.012377778,"Defensive_zone","Colgate","",23,5
1,2,0.012437153,"Shot_against","Colgate","Colgate",23,6
1,2,0.013361458,"Faceoff","Colgate","",23,7
1,2,0.013407639,"","RPI","",24,1
1,2,0.013414468,"Breakout","RPI","",24,2
1,2,0.013430903,"NZ_forecheck","RPI","",24,3
1,2,0.013462269,"","Colgate","",24,1
1,2,0.013520833,"Opponent_forecheck","Colgate","",24,2
1,2,0.013522569,"Opponent_entry","Colgate","",24,3
1,2,0.013579514,"Defensive_zone","Colgate","",24,4
1,2,0.01365081,"","Colgate","",24,5
1,2,0.013650926,"Breakout","Colgate","",24,6
1,2,0.013662963,"","RPI","",25,1
1,2,0.013669213,"Entry","RPI","",25,2
1,2,0.013672801,"Offensive_zone","RPI","",25,3
1,2,0.013785417,"Opponent_breakout","RPI","",25,4
1,2,0.013796991,"","Colgate","",25,1
1,2,0.013961227,"Opponent_forecheck","Colgate","",25,2
1,2,0.013963194,"Opponent_entry","Colgate","",25,3
1,2,0.014031134,"","RPI","",26,1
1,2,0.014032292,"Breakout","RPI","",26,2
1,2,0.014053241,"Forecheck","RPI","",26,3
1,2,0.014055208,"Entry","RPI","",26,4
1,2,0.014159375,"Opponent_breakout","RPI","",26,5
1,2,0.014170255,"Opponent_entry","RPI","",26,6
1,2,0.014193866,"Defensive_zone","RPI","",26,7
1,2,0.01420544,"","Colgate","",26,1
1,2,0.014220602,"Shot_against","Colgate","Colgate",26,2
1,2,0.014573611,"Faceoff","Colgate","",26,3
1,2,0.014595139,"Defensive_zone","Colgate","",26,4
1,2,0.014603241,"Shot_against","Colgate","Colgate",26,5
1,2,0.014691435,"","RPI","",27,1
1,2,0.014691667,"Breakout","RPI","",27,2
1,2,0.014724537,"Forecheck","RPI","",27,3
1,2,0.01472662,"Entry","RPI","",27,4
1,2,0.014814931,"","Colgate","",27,1
1,2,0.014843634,"Opponent_breakout","Colgate","",27,2
1,2,0.014876736,"Opponent_forecheck","Colgate","",27,3
1,2,0.014878472,"Opponent_entry","Colgate","",27,4
1,2,0.014932292,"","RPI","",28,1
1,2,0.014935995,"Giveaway","RPI","RPI",28,2
1,2,0.014994676,"Breakout","RPI","",28,3
1,2,0.015039005,"Forecheck","RPI","",28,4
1,2,0.015050926,"Entry","RPI","",28,5
1,2,0.015081829,"","Colgate","",28,1
1,2,0.0150875,"Opponent_breakout","Colgate","",28,2
1,2,0.015099421,"Opponent_entry","Colgate","",28,3
1,2,0.015952894,"Faceoff","Colgate","",28,4
1,2,0.015990394,"Opponent_breakout","Colgate","",28,5
1,2,0.015995833,"","Colgate","",28,6
1,2,0.016019097,"Opponent_forecheck","Colgate","",28,7
1,2,0.016020602,"Opponent_entry","Colgate","",28,8
1,2,0.016151273,"Breakout","Colgate","",28,9
1,2,0.016160764,"","RPI","",29,1
1,2,0.016171875,"Entry","RPI","",29,2
1,2,0.016183218,"Offensive_zone","RPI","",29,3
1,2,0.016270949,"Shot_for","RPI","RPI",29,4
1,2,0.016386111,"Shot_for","RPI","RPI",29,5
1,2,0.016437731,"Opponent_breakout","RPI","",29,6
1,2,0.016463889,"","Colgate","",29,1
1,2,0.016464931,"Opponent_forecheck","Colgate","",29,2
1,2,0.016487384,"Goalie_touch","Colgate","",29,3
1,2,0.016496181,"Opponent_entry","Colgate","",29,4
1,2,0.016530208,"Breakout","Colgate","",29,5
1,2,0.016538773,"","RPI","",30,1
1,2,0.016553009,"Forecheck","RPI","",30,2
1,2,0.016555556,"Entry","RPI","",30,3
1,2,0.016579514,"NZ_forecheck","RPI","",30,4
1,2,0.016611921,"","Colgate","",30,1
1,2,0.016612616,"Opponent_entry","Colgate","",30,2
1,2,0.016626505,"Defensive_zone","Colgate","",30,3
1,2,0.016681597,"Breakout","Colgate","",30,4
1,2,0.016691319,"","RPI","",31,1
1,2,0.016695602,"NZ_forecheck","RPI","",31,2
1,2,0.016724421,"","Colgate","",31,1
1,2,0.016788194,"Opponent_entry","Colgate","",31,2
1,2,0.017105903,"Faceoff","Colgate","",31,3
1,2,0.017119792,"NZ_forecheck","Colgate","",31,4
1,2,0.017141435,"","Colgate","",31,5
1,2,0.017145949,"Opponent_entry","Colgate","",31,6
1,2,0.017157292,"Defensive_zone","Colgate","",31,7
1,2,0.017192477,"Shot_against","Colgate","Colgate",31,8
1,2,0.01745706,"Faceoff","Colgate","",31,9
1,2,0.01750162,"","RPI","",32,1
1,2,0.017674653,"Breakout","RPI","",32,2
1,2,0.01771331,"Entry","RPI","",32,3
1,2,0.017734954,"Offensive_zone","RPI","",32,4
1,2,0.017871065,"","RPI","",32,5
1,2,0.017916319,"","Colgate","",32,1
1,2,0.018022106,"","RPI","",33,1
1,2,0.018039352,"Shot_for","RPI","RPI",33,2
1,2,0.018118866,"Opponent_breakout","RPI","",33,3
1,2,0.018153356,"NZ_offense","RPI","",33,4
1,2,0.018197569,"Entry","RPI","",33,5
1,2,0.018211343,"Offensive_zone","RPI","",33,6
1,2,0.018235764,"Giveaway","RPI","RPI",33,7
1,2,0.018247338,"Opponent_breakout","RPI","",33,8
1,2,0.018290162,"","Colgate","",33,1
1,2,0.018315856,"Opponent_entry","Colgate","",33,2
1,2,0.018348264,"Defensive_zone","Colgate","",33,3
1,2,0.018386921,"Shot_against","Colgate","Colgate",33,4
1,2,0.018789815,"Faceoff","Colgate","",33,5
1,2,0.018847917,"","RPI","",34,1
1,2,0.018867824,"Defensive_zone","RPI","",34,2
1,2,0.018879051,"Breakout","RPI","",34,3
1,2,0.018904514,"Forecheck","RPI","",34,4
1,2,0.018906134,"Entry","RPI","",34,5
1,2,0.018973611,"Opponent_breakout","RPI","",34,6
1,2,0.019005208,"","Colgate","",34,1
1,2,0.019016898,"Opponent_entry","Colgate","",34,2
1,2,0.019034375,"NZ_offense","Colgate","",34,3
1,2,0.019043519,"","RPI","",35,1
1,2,0.01907662,"Forecheck","RPI","",35,2
1,2,0.01908588,"Entry","RPI","",35,3
1,2,0.019145602,"Opponent_breakout","RPI","",35,4
1,2,0.019155671,"","Colgate","",35,1
1,2,0.01917963,"Opponent_entry","Colgate","",35,2
1,2,0.019194213,"NZ_offense","Colgate","",35,3
1,2,0.01921412,"Entry","Colgate","",35,4
1,2,0.019218519,"","RPI","",36,1
1,2,0.019226389,"Offensive_zone","RPI","",36,2
1,2,0.019258218,"Shot_for","RPI","RPI",36,3
1,2,0.019277546,"Opponent_breakout","RPI","",36,4
1,2,0.01936412,"Breakout","RPI","",36,5
1,2,0.019402546,"Forecheck","RPI","",36,6
1,2,0.019423032,"Entry","RPI","",36,7
1,2,0.01945706,"","Colgate","",36,1
1,2,0.019480787,"Takeaway","Colgate","Colgate",36,2
1,2,0.019481829,"Offensive_zone","Colgate","",36,3
1,2,0.019495255,"","RPI","",37,1
1,2,0.019523611,"Shot_for","RPI","RPI",37,2
1,2,0.019668981,"Opponent_breakout","RPI","",37,3
1,2,0.019704514,"NZ_offense","RPI","",37,4
1,2,0.019775231,"NZ_forecheck","RPI","",37,5
1,2,0.019806019,"","Colgate","",37,1
1,2,0.019807986,"Opponent_forecheck","Colgate","",37,2
1,2,0.01981794,"Opponent_entry","Colgate","",37,3
1,2,0.019873148,"Defensive_zone","Colgate","",37,4
1,2,0.019922338,"Breakout","Colgate","",37,5
1,2,0.01992419,"NZ_forecheck","Colgate","",37,6
1,2,0.020037963,"Opponent_breakout","Colgate","",37,7
1,2,0.02017581,"Opponent_forecheck","Colgate","",37,8
1,2,0.020179514,"Opponent_entry","Colgate","",37,9
1,2,0.02047581,"Faceoff","Colgate","",37,10
1,2,0.02051088,"","RPI","",38,1
1,2,0.020512847,"Offensive_zone","RPI","",38,2
1,2,0.020601736,"Shot_for","RPI","RPI",38,3
1,2,0.020654282,"Opponent_breakout","RPI","",38,4
1,2,0.020672454,"Opponent_entry","RPI","",38,5
1,2,0.020694676,"Defensive_zone","RPI","",38,6
1,2,0.020730208,"","Colgate","",38,1
1,2,0.020776505,"","RPI","",39,1
1,2,0.02126412,"Faceoff","RPI","",40,2
1,3,0.000405324,"Faceoff","Colgate","",1,1
1,3,0.000418981,"NZ_forecheck","Colgate","",1,2
1,3,0.00043044,"","Colgate","",1,3
1,3,0.000538542,"Opponent_entry","Colgate","",1,4
1,3,0.000559259,"Defensive_zone","Colgate","",1,5
1,3,0.000576389,"Shot_against","Colgate","Colgate",1,6
1,3,0.000869907,"Faceoff","Colgate","",1,7
1,3,0.000881366,"Defensive_zone","Colgate","",1,8
1,3,0.000913542,"","Colgate","",1,9
1,3,0.000930324,"Shot_against","Colgate","Colgate",1,10
1,3,0.00115162,"Shot_against","Colgate","Colgate",1,11
1,3,0.001161343,"Goalie_touch","Colgate","",1,12
1,3,0.001223843,"Shot_against","Colgate","Colgate",1,13
1,3,0.001519444,"Faceoff","Colgate","",1,14
1,3,0.001596412,"","RPI","",1,1
1,3,0.001598958,"Breakout","RPI","",1,2
1,3,0.001649306,"Forecheck","RPI","",1,3
1,3,0.001658218,"Entry","RPI","",1,4
1,3,0.00169537,"","Colgate","",2,1
1,3,0.001739468,"Opponent_breakout","Colgate","",2,2
1,3,0.001771181,"Opponent_entry","Colgate","",2,3
1,3,0.001783102,"Defensive_zone","Colgate","",2,4
1,3,0.001814815,"Shot_against","Colgate","Colgate",2,5
1,3,0.002177662,"Faceoff","Colgate","",2,6
1,3,0.00221169,"Breakout","Colgate","",2,7
1,3,0.00223912,"NZ_forecheck","Colgate","",2,8
1,3,0.002244792,"","Colgate","",2,9
1,3,0.002318981,"Opponent_forecheck","Colgate","",2,10
1,3,0.002327894,"Opponent_entry","Colgate","",2,11
1,3,0.002401389,"Defensive_zone","Colgate","",2,12
1,3,0.002435301,"Shot_against","Colgate","Colgate",2,13
1,3,0.002574306,"Shot_against","Colgate","Colgate",2,14
1,3,0.002654051,"Shot_against","Colgate","Colgate",2,15
1,3,0.002978588,"Faceoff","Colgate","",2,16
1,3,0.003011806,"Breakout","Colgate","",2,17
1,3,0.003025463,"","RPI","",2,1
1,3,0.003038657,"Forecheck","RPI","",2,2
1,3,0.003044792,"Entry","RPI","",2,3
1,3,0.003212037,"Offensive_zone","RPI","",2,4
1,3,0.003300347,"Opponent_breakout","RPI","",2,5
1,3,0.003336458,"Opponent_forecheck","RPI","",2,6
1,3,0.003348958,"Opponent_entry","RPI","",2,7
1,3,0.003645833,"Faceoff","RPI","",2,8
1,3,0.00367581,"Opponent_breakout","RPI","",2,9
1,3,0.003738773,"","Colgate","",3,1
1,3,0.003741782,"Opponent_entry","Colgate","",3,2
1,3,0.003752894,"NZ_offense","Colgate","",3,3
1,3,0.003764583,"","RPI","",3,1
1,3,0.003809375,"Forecheck","RPI","",3,2
1,3,0.003810995,"Entry","RPI","",3,3
1,3,0.003869329,"","Colgate","",4,1
1,3,0.011938542,"Faceoff","Colgate","",4,2
1,3,0.011984028,"Opponent_breakout","Colgate","",4,3
1,3,0.011991898,"","Colgate","",4,4
1,3,0.012025579,"Opponent_entry","Colgate","",4,5
1,3,0.01204375,"Defensive_zone","Colgate","",4,6
1,3,0.012064699,"Shot_against","Colgate","Colgate",4,7
1,3,0.012111111,"NZ_forecheck","Colgate","",4,8
1,3,0.012118287,"","RPI","",4,1
1,3,0.012132523,"","Colgate","",5,1
1,3,0.012214005,"Opponent_entry","Colgate","",5,2
1,3,0.012237616,"Opponent_forecheck","Colgate","",5,3
1,3,0.012250347,"","RPI","",5,1
1,3,0.012282292,"Breakout","RPI","",5,2
1,3,0.012306481,"Entry","RPI","",5,3
1,3,0.01232037,"Offensive_zone","RPI","",5,4
1,3,0.012347454,"Shot_for","RPI","RPI",5,5
1,3,0.012527546,"","Colgate","",6,1
1,3,0.012525,"Takeaway","Colgate","Colgate",6,2
1,3,0.012547801,"","RPI","",6,1
1,3,0.012545949,"Shot_for","RPI","RPI",6,2
1,3,0.012711574,"","RPI","",6,3
1,3,0.012729514,"Shot_for","RPI","RPI",6,4
1,3,0.012787037,"Shot_for","RPI","RPI",6,5
1,3,0.012829514,"Giveaway","RPI","RPI",6,6
1,3,0.012852546,"Opponent_breakout","RPI","",6,7
1,3,0.01286088,"","Colgate","",7,1
1,3,0.012887731,"Opponent_forecheck","Colgate","",7,2
1,3,0.012905208,"Opponent_entry","Colgate","",7,3
1,3,0.012951505,"Breakout","Colgate","",7,4
1,3,0.01295706,"","RPI","",7,1
1,3,0.01297662,"Entry","RPI","",7,2
1,3,0.012989699,"Offensive_zone","RPI","",7,3
1,3,0.013027083,"Shot_for","RPI","RPI",7,4
1,3,0.013080208,"Opponent_breakout","RPI","",7,5
1,3,0.013095949,"","Colgate","",8,1
1,3,0.013113773,"Opponent_forecheck","Colgate","",8,2
1,3,0.013115162,"Opponent_entry","Colgate","",8,3
1,3,0.013208218,"Breakout","Colgate","",8,4
1,3,0.013221644,"","RPI","",8,1
1,3,0.013241319,"NZ_forecheck","RPI","",8,2
1,3,0.013264815,"","Colgate","",9,1
1,3,0.013358565,"Opponent_forecheck","Colgate","",9,2
1,3,0.01337419,"Opponent_entry","Colgate","",9,3
1,3,0.013668519,"Faceoff","Colgate","",9,4
1,3,0.013686111,"Offensive_zone","Colgate","",9,5
1,3,0.013716898,"","RPI","",9,1
1,3,0.013745023,"Shot_for","RPI","RPI",9,2
1,3,0.014078241,"Faceoff","RPI","",9,3
1,3,0.014157755,"","Colgate","",10,1
1,3,0.014167708,"Opponent_breakout","Colgate","",10,2
1,3,0.014193634,"Opponent_entry","Colgate","",10,3
1,3,0.014283565,"NZ_forecheck","Colgate","",10,4
1,3,0.014368287,"Opponent_forecheck","Colgate","",10,5
1,3,0.014375463,"Goalie_touch","Colgate","",10,6
1,3,0.014377546,"Opponent_entry","Colgate","",10,7
1,3,0.01442338,"","RPI","",10,1
1,3,0.014462153,"Giveaway","RPI","RPI",10,2
1,3,0.014504745,"Breakout","RPI","",10,3
1,3,0.014528472,"NZ_forecheck","RPI","",10,4
1,3,0.014551389,"Opponent_forecheck","RPI","",10,5
1,3,0.014552778,"Opponent_entry","RPI","",10,6
1,3,0.014572569,"","Colgate","",11,1
1,3,0.014578125,"Goalie_touch","Colgate","",11,2
1,3,0.014635185,"","RPI","",11,1
1,3,0.014621065,"Giveaway","RPI","RPI",11,2
1,3,0.014653125,"Defensive_zone","RPI","",11,3
1,3,0.014678704,"","Colgate","",12,1
1,3,0.014682292,"Shot_against","Colgate","Colgate",12,2
1,3,0.014737847,"Breakout","Colgate","",12,3
1,3,0.014738079,"","RPI","",12,1
1,3,0.014757639,"Giveaway","RPI","RPI",12,2
1,3,0.014769329,"NZ_forecheck","RPI","",12,3
1,3,0.014804167,"Opponent_forecheck","RPI","",12,4
1,3,0.014805324,"Opponent_entry","RPI","",12,5
1,3,0.014806597,"","Colgate","",13,1
1,3,0.015155556,"Faceoff","Colgate","",13,2
1,3,0.015218981,"","Colgate","",13,3
1,3,0.015220023,"Takeaway","Colgate","Colgate",13,4
1,3,0.01523588,"Opponent_breakout","Colgate","",13,5
1,3,0.015269097,"Opponent_entry","Colgate","",13,6
1,3,0.015327315,"Opponent_forecheck","Colgate","",13,7
1,3,0.015348958,"Breakout","Colgate","",13,8
1,3,0.015375231,"Entry","Colgate","",13,9
1,3,0.015381134,"","RPI","",13,1
1,3,0.015408449,"NZ_forecheck","RPI","",13,2
1,3,0.015429398,"","Colgate","",14,1
1,3,0.015467708,"Opponent_forecheck","Colgate","",14,2
1,3,0.015480093,"Goalie_touch","Colgate","",14,3
1,3,0.015486921,"Opponent_entry","Colgate","",14,4
1,3,0.015559375,"Defensive_zone","Colgate","",14,5
1,3,0.015586458,"Shot_against","Colgate","Colgate",14,6
1,3,0.015606366,"Shot_against","Colgate","Colgate",14,7
1,3,0.015743171,"Breakout","Colgate","",14,8
1,3,0.015755903,"Takeaway","Colgate","Colgate",14,9
1,3,0.015768287,"NZ_forecheck","Colgate","",14,10
1,3,0.015826736,"Opponent_entry","Colgate","",14,11
1,3,0.015896759,"Breakout","Colgate","",14,12
1,3,0.015906944,"Takeaway","Colgate","Colgate",14,13
1,3,0.015919907,"Entry","Colgate","",14,14
1,3,0.015928819,"","RPI","",14,1
1,3,0.015930324,"Offensive_zone","RPI","",14,2
1,3,0.015979051,"Shot_for","RPI","RPI",14,3
1,3,0.01689919,"Faceoff","RPI","",14,4
1,3,0.016948148,"Opponent_breakout","RPI","",14,5
1,3,0.016958333,"","Colgate","",15,1
1,3,0.016971875,"NZ_offense","Colgate","",15,2
1,3,0.01699213,"NZ_forecheck","Colgate","",15,3
1,3,0.016995139,"Opponent_forecheck","Colgate","",15,4
1,3,0.016996181,"Opponent_entry","Colgate","",15,5
1,3,0.017109144,"Defensive_zone","Colgate","",15,6
1,3,0.01714838,"Shot_against","Colgate","Colgate",15,7
1,3,0.017170833,"Breakout","Colgate","",15,8
1,3,0.017187963,"","RPI","",15,1
1,3,0.017201042,"Entry","RPI","",15,2
1,3,0.017248264,"","Colgate","",16,1
1,3,0.017551968,"Faceoff","Colgate","",16,2
1,3,0.01756331,"NZ_forecheck","Colgate","",16,3
1,3,0.017609028,"","Colgate","",16,4
1,3,0.017644676,"Opponent_entry","Colgate","",16,5
1,3,0.017665046,"Defensive_zone","Colgate","",16,6
1,3,0.017691088,"Shot_against","Colgate","Colgate",16,7
1,3,0.017703472,"Shot_against","Colgate","Colgate",16,8
1,3,0.017735995,"Shot_against","Colgate","Colgate",16,9
1,3,0.017795023,"Shot_against","Colgate","Colgate",16,10
1,3,0.017945602,"Breakout","Colgate","",16,11
1,3,0.017985764,"","RPI","",16,1
1,3,0.017988194,"NZ_forecheck","RPI","",16,2
1,3,0.018020833,"NZ_offense","RPI","",16,3
1,3,0.018036806,"","Colgate","",17,1
1,3,0.018057407,"","RPI","",17,1
1,3,0.01806794,"Entry","RPI","",17,2
1,3,0.01809537,"Offensive_zone","RPI","",17,3
1,3,0.018196296,"","Colgate","",18,1
1,3,0.018209375,"Opponent_breakout","Colgate","",18,2
1,3,0.018224306,"Opponent_forecheck","Colgate","",18,3
1,3,0.018231829,"Opponent_entry","Colgate","",18,4
1,3,0.018254861,"Goalie_touch","Colgate","",18,5
1,3,0.018545023,"Faceoff","Colgate","",18,6
1,3,0.018564815,"Offensive_zone","Colgate","",18,7
1,3,0.018587384,"","RPI","",18,1
1,3,0.018706019,"","Colgate","",19,1
1,3,0.018742593,"Opponent_breakout","Colgate","",19,2
1,3,0.018775,"Opponent_forecheck","Colgate","",19,3
1,3,0.018787153,"Goalie_touch","Colgate","",19,4
1,3,0.01878912,"Opponent_entry","Colgate","",19,5
1,3,0.018854745,"Defensive_zone","Colgate","",19,6
1,3,0.018939815,"","RPI","",19,1
1,3,0.019077315,"Giveaway","RPI","RPI",19,2
1,3,0.019125694,"","Colgate","",20,1
1,3,0.019112731,"Shot_against","Colgate","Colgate",20,2
1,3,0.019502199,"Faceoff","Colgate","",20,3
1,3,0.019514468,"Defensive_zone","Colgate","",20,4
1,3,0.019541319,"","Colgate","",20,5
1,3,0.019772917,"Penalty","Colgate","",20,6
1,3,0.02106875,"Power_play","Colgate","",20,7
1,3,0.021079745,"Faceoff","Colgate","",20,8
1,3,0.021104861,"Offensive_zone","Colgate","",20,9
1,3,0.021133912,"","RPI","",20,1
